product_id,Price,Quantity,CustomerNo,Country_id
23307,7.24,3,16217.0,12385
23309,6.19,2,16217.0,12385
23313,6.19,1,16217.0,12385
23318,6.19,7,16217.0,12385
23322,6.19,1,16217.0,12385
23328,6.19,10,16217.0,12385
23331,6.19,6,16217.0,12385
23332,6.19,1,16217.0,12385
23339,6.19,1,16217.0,12385
23346,6.02,1,16217.0,12385
23349,6.02,1,16217.0,12385
23351,6.02,3,16217.0,12385
23354,6.02,1,16217.0,12385
23355,6.19,2,16217.0,12385
23356,6.19,1,16217.0,12385
23365,6.19,1,16217.0,12385
23366,6.19,4,16217.0,12385
23367,6.19,2,16217.0,12385
23368,6.19,1,16217.0,12385
23370,6.19,5,16217.0,12385
23371,6.19,1,16217.0,12385
23376,6.19,1,16217.0,12385
23377,6.19,4,16217.0,12385
23378,6.19,3,16217.0,12385
23379,6.19,1,16217.0,12385
23380,6.19,1,16217.0,12385
23388,6.19,1,16217.0,12385
23390,6.19,2,16217.0,12385
23392,6.19,5,16217.0,12385
23393,6.19,1,16217.0,12385
23395,6.19,1,16217.0,12385
23397,6.19,2,16217.0,12385
23398,6.19,1,16217.0,12385
23399,6.19,1,16217.0,12385
23407,6.19,1,16217.0,12385
23419,6.19,3,16217.0,12385
23422,6.19,1,16217.0,12385
23423,6.19,1,16217.0,12385
23425,6.04,2,16217.0,12385
23426,6.19,1,16217.0,12385
23428,6.19,1,16217.0,12385
23434,7.24,14,16217.0,12385
23435,7.24,1,16217.0,12385
23466,7.24,1,16217.0,12385
23480,6.19,2,16217.0,12385
23483,7.24,1,16217.0,12385
23493,7.24,5,16217.0,12385
23494,7.24,1,16217.0,12385
23495,7.24,1,16217.0,12385
23496,7.24,1,16217.0,12385
23497,7.24,3,16217.0,12385
23498,7.24,2,16217.0,12385
23504,6.19,1,16217.0,12385
23509,7.24,1,16217.0,12385
23510,7.24,1,16217.0,12385
23511,6.02,1,16217.0,12385
23526,6.02,2,16217.0,12385
23528,6.02,1,16217.0,12385
23529,6.02,1,16217.0,12385
23530,6.04,1,16217.0,12385
23534,6.19,6,16217.0,12385
23535,6.19,4,16217.0,12385
23551,6.19,1,16217.0,12385
23552,6.19,6,16217.0,12385
23554,6.19,1,16217.0,12385
23559,6.19,3,16217.0,12385
23562,6.19,2,16217.0,12385
23564,6.19,1,16217.0,12385
23566,6.19,3,16217.0,12385
23570,6.19,3,16217.0,12385
23571,6.19,1,16217.0,12385
23575,6.19,1,16217.0,12385
23576,6.19,1,16217.0,12385
23579,6.19,1,16217.0,12385
23603,6.19,2,16217.0,12385
23614,6.19,1,16217.0,12385
23616,6.19,1,16217.0,12385
23636,6.04,2,16217.0,12385
23645,6.19,2,16217.0,12385
23661,6.19,3,16217.0,12385
23694,6.19,1,16217.0,12385
35095A,6.19,3,16217.0,12385
35095B,6.19,1,16217.0,12385
35646,6.19,2,16217.0,12385
35953,6.19,12,16217.0,12385
35961,6.19,3,16217.0,12385
35964,6.19,3,16217.0,12385
35967,6.19,1,16217.0,12385
35970,6.04,2,16217.0,12385
46776B,6.19,2,16217.0,12385
46776D,6.19,1,16217.0,12385
46776F,6.19,1,16217.0,12385
47471,6.19,1,16217.0,12385
47504H,6.19,1,16217.0,12385
47566,6.19,1,16217.0,12385
47593B,6.19,3,16217.0,12385
48129,6.19,1,16217.0,12385
48173C,6.19,1,16217.0,12385
51014C,6.19,2,16217.0,12385
72122,6.19,1,16217.0,12385
72131,6.19,2,16217.0,12385
72132,6.19,4,16217.0,12385
72799E,6.19,3,16217.0,12385
72800E,6.19,3,16217.0,12385
79144B,6.19,1,16217.0,12385
79144C,6.19,1,16217.0,12385
79321,6.19,2,16217.0,12385
82001S,6.19,1,16217.0,12385
82484,7.24,1,16217.0,12385
82567,7.24,1,16217.0,12385
21171,7.24,2,16217.0,12385
82616B,7.24,1,16217.0,12385
82616C,7.24,1,16217.0,12385
84030E,7.24,1,16217.0,12385
84031A,7.24,3,16217.0,12385
84032A,7.24,4,16217.0,12385
84032B,7.24,4,16217.0,12385
84078A,7.24,1,16217.0,12385
84347,7.24,1,16217.0,12385
84375,7.24,3,16217.0,12385
84378,7.24,2,16217.0,12385
84380,7.24,9,16217.0,12385
84535B,7.24,1,16217.0,12385
84559A,7.24,1,16217.0,12385
84568,7.24,50,16217.0,12385
84598,7.24,11,16217.0,12385
84692,7.24,2,16217.0,12385
84755,7.24,4,16217.0,12385
84792,7.24,1,16217.0,12385
84879,7.24,8,16217.0,12385
84923,7.24,2,16217.0,12385
84946,7.24,14,16217.0,12385
84968D,6.19,1,16217.0,12385
84970L,6.19,4,16217.0,12385
84971S,6.19,4,16217.0,12385
84978,6.19,2,16217.0,12385
84991,6.19,2,16217.0,12385
84992,6.19,2,16217.0,12385
85014B,6.19,1,16217.0,12385
85032B,6.19,2,16217.0,12385
85032C,6.19,4,16217.0,12385
85034B,6.19,2,16217.0,12385
85039A,6.19,4,16217.0,12385
85039B,6.19,3,16217.0,12385
85040A,6.19,1,16217.0,12385
85049A,6.19,1,16217.0,12385
85049H,6.19,4,16217.0,12385
85053,6.19,12,16217.0,12385
85066,6.19,1,16217.0,12385
85094,6.19,2,16217.0,12385
85123A,6.19,1,16217.0,12385
85129C,6.19,1,16217.0,12385
85150,6.19,1,16217.0,12385
85152,6.19,2,16217.0,12385
85170C,6.19,1,16217.0,12385
85170D,6.19,2,16217.0,12385
85173,6.19,1,16217.0,12385
85174,6.19,1,16217.0,12385
85176,6.19,3,16217.0,12385
85177,6.19,3,16217.0,12385
85179A,6.19,3,16217.0,12385
85179C,6.19,1,16217.0,12385
85184C,6.19,1,16217.0,12385
85227,6.19,1,16217.0,12385
90003E,6.19,1,16217.0,12385
90014A,6.19,1,16217.0,12385
90018A,6.19,1,16217.0,12385
90019C,6.19,2,16217.0,12385
90022,6.19,1,16217.0,12385
90054,6.19,1,16217.0,12385
90082A,6.19,2,16217.0,12385
90120C,6.19,1,16217.0,12385
90146,6.19,1,16217.0,12385
90158,6.19,1,16217.0,12385
90161B,6.19,2,16217.0,12385
90174,6.04,1,16217.0,12385
90181B,6.04,1,16217.0,12385
90182B,6.04,1,16217.0,12385
90182C,6.19,1,16217.0,12385
90198A,6.19,2,16217.0,12385
90200D,6.19,1,16217.0,12385
90200E,6.04,1,16217.0,12385
90201C,6.19,1,16217.0,12385
90202A,6.19,1,16217.0,12385
90208,6.19,3,16217.0,12385
90210C,6.19,1,16217.0,12385
23103,6.19,3,16217.0,12385
23382,6.19,4,16217.0,12385
21705,6.19,13,16217.0,12385
23389,6.19,5,16217.0,12385
20712,6.19,2,16217.0,12385
20713,6.19,1,16217.0,12385
21928,6.19,1,16217.0,12385
21929,6.19,1,16217.0,12385
23199,6.19,2,16217.0,12385
23200,6.19,2,16217.0,12385
23201,6.19,1,16217.0,12385
23202,6.19,2,16217.0,12385
23203,6.19,3,16217.0,12385
23343,6.19,1,16217.0,12385
23344,6.19,13,16217.0,12385
23581,6.19,1,16217.0,12385
85099B,6.19,6,16217.0,12385
85099C,6.19,2,16217.0,12385
23582,6.19,6,16217.0,12385
20726,6.19,1,16217.0,12385
20727,6.19,3,16217.0,12385
22383,6.19,4,16217.0,12385
23206,6.19,5,16217.0,12385
23207,6.19,1,16217.0,12385
23208,6.19,2,16217.0,12385
23209,6.19,1,16217.0,12385
23583,6.19,1,16217.0,12385
20728,6.19,8,16217.0,12385
16168M,6.19,1,16217.0,12385
22821,6.19,1,16217.0,12385
23436,7.24,2,16217.0,12385
21111,7.24,24,14191.0,12385
21109,7.24,12,14191.0,12385
21285,7.24,12,14191.0,12385
21441,7.24,24,14191.0,12385
22057,7.24,32,14191.0,12385
22059,7.24,24,14191.0,12385
22061,7.24,8,14191.0,12385
22055,7.24,16,14191.0,12385
22063,7.24,18,14191.0,12385
22072,7.24,12,14191.0,12385
22199,7.24,6,14191.0,12385
22200,7.24,6,14191.0,12385
22201,7.24,6,14191.0,12385
22203,7.24,6,14191.0,12385
22204,7.24,6,14191.0,12385
22220,6.19,6,14191.0,12385
22215,6.19,6,14191.0,12385
22221,6.19,6,14191.0,12385
22319,6.19,72,14191.0,12385
84817,6.19,24,14191.0,12385
84819,6.19,16,14191.0,12385
84820,6.19,16,14191.0,12385
84821,6.19,24,14191.0,12385
23552,6.19,6,14191.0,12385
22356,6.19,10,14191.0,12385
20724,6.19,10,14191.0,12385
21108,6.19,18,14191.0,12385
23582,6.19,10,14191.0,12385
23201,6.19,10,14191.0,12385
23581,6.19,10,14191.0,12385
23583,6.19,10,14191.0,12385
20725,6.19,10,14191.0,12385
22580,6.19,8,16219.0,12385
22581,6.02,10,16219.0,12385
22582,6.02,1,16219.0,12385
22586,6.02,1,16219.0,12385
22587,6.19,1,16219.0,12385
22589,6.19,2,16219.0,12385
22591,6.19,1,16219.0,12385
22592,6.19,3,16219.0,12385
22593,6.19,9,16219.0,12385
22594,6.19,10,16219.0,12385
22597,6.19,7,16219.0,12385
22598,6.19,8,16219.0,12385
22599,6.19,6,16219.0,12385
22600,6.19,1,16219.0,12385
22603,6.19,1,16219.0,12385
22604,6.19,2,16219.0,12385
22608,6.19,2,16219.0,12385
22609,6.19,2,16219.0,12385
22619,6.19,2,16219.0,12385
22620,6.04,6,16219.0,12385
22621,6.19,4,16219.0,12385
22624,6.19,2,16219.0,12385
22625,6.19,1,16219.0,12385
22629,6.19,2,16219.0,12385
22630,6.19,1,16219.0,12385
22631,6.19,1,16219.0,12385
22632,6.19,1,16219.0,12385
22633,6.04,1,16219.0,12385
22636,6.04,1,16219.0,12385
22650,6.04,3,16219.0,12385
22651,6.04,2,16219.0,12385
22653,6.19,19,16219.0,12385
22664,6.19,1,16219.0,12385
22666,6.19,5,16219.0,12385
22670,6.19,4,16219.0,12385
22671,6.19,1,16219.0,12385
22672,6.19,1,16219.0,12385
22674,6.19,2,16219.0,12385
22675,6.19,2,16219.0,12385
22679,7.24,1,16219.0,12385
22680,7.24,1,16219.0,12385
22687,7.24,1,16219.0,12385
22697,7.24,5,16219.0,12385
22698,5.97,4,16219.0,12385
22699,5.97,4,16219.0,12385
22701,5.97,2,16219.0,12385
22703,5.97,4,16219.0,12385
22720,5.97,2,16219.0,12385
22721,5.97,1,16219.0,12385
22722,6.04,2,16219.0,12385
22725,6.04,2,16219.0,12385
22727,6.04,1,16219.0,12385
22728,6.04,1,16219.0,12385
22733,6.04,1,16219.0,12385
22737,6.19,1,16219.0,12385
22738,6.19,1,16219.0,12385
22739,6.19,1,16219.0,12385
22741,6.19,4,16219.0,12385
22744,6.19,1,16219.0,12385
22752,6.19,2,16219.0,12385
22754,6.19,3,16219.0,12385
22757,6.19,2,16219.0,12385
22758,6.19,1,16219.0,12385
22766,6.19,1,16219.0,12385
22768,6.19,1,16219.0,12385
22772,6.19,4,16219.0,12385
22776,6.19,1,16219.0,12385
22784,6.19,1,16219.0,12385
22791,6.19,9,16219.0,12385
22795,6.19,1,16219.0,12385
22798,6.04,7,16219.0,12385
22800,6.04,2,16219.0,12385
22801,6.04,1,16219.0,12385
22807,6.04,1,16219.0,12385
22809,6.04,3,16219.0,12385
22814,6.04,10,16219.0,12385
22815,6.04,20,16219.0,12385
22816,6.04,22,16219.0,12385
22817,6.04,7,16219.0,12385
22818,6.04,9,16219.0,12385
22819,6.19,8,16219.0,12385
22839,6.19,1,16219.0,12385
22840,6.19,1,16219.0,12385
22841,6.19,1,16219.0,12385
22853,6.19,1,16219.0,12385
22865,6.19,2,16219.0,12385
22866,6.19,1,16219.0,12385
22891,6.19,1,16219.0,12385
22895,6.19,2,16219.0,12385
22897,6.19,2,16219.0,12385
22898,6.19,3,16219.0,12385
22899,6.19,1,16219.0,12385
22900,6.04,3,16219.0,12385
22902,6.04,1,16219.0,12385
22905,6.04,3,16219.0,12385
22907,6.19,1,16219.0,12385
22909,6.19,9,16219.0,12385
22910,6.19,9,16219.0,12385
22918,6.19,1,16219.0,12385
22920,6.19,1,16219.0,12385
22924,6.19,6,16219.0,12385
22930,6.19,3,16219.0,12385
22940,6.19,1,16219.0,12385
22941,6.19,1,16219.0,12385
22943,6.04,1,16219.0,12385
22944,6.04,24,16219.0,12385
22945,6.04,6,16219.0,12385
22948,6.04,4,16219.0,12385
22951,6.04,1,16219.0,12385
22952,6.04,8,16219.0,12385
22960,6.19,4,16219.0,12385
22961,6.19,10,16219.0,12385
22962,6.19,3,16219.0,12385
22963,6.19,3,16219.0,12385
22965,6.19,1,16219.0,12385
22969,6.19,10,16219.0,12385
22974,6.19,1,16219.0,12385
22979,6.19,1,16219.0,12385
22988,6.19,10,16219.0,12385
22992,6.19,4,16219.0,12385
22993,6.19,4,16219.0,12385
22994,6.19,3,16219.0,12385
22995,6.19,3,16219.0,12385
22996,6.19,6,16219.0,12385
22998,6.19,2,16219.0,12385
22999,6.19,2,16219.0,12385
23000,6.19,2,16219.0,12385
23002,6.19,3,16219.0,12385
23004,6.13,1,16219.0,12385
23005,6.13,2,16219.0,12385
23008,6.13,2,16219.0,12385
23009,6.19,1,16219.0,12385
23012,6.19,1,16219.0,12385
23013,6.19,1,16219.0,12385
23034,6.19,4,16219.0,12385
23074,6.19,1,16219.0,12385
23076,6.19,1,16219.0,12385
23077,6.19,1,16219.0,12385
23083,6.19,1,16219.0,12385
23084,6.19,33,16219.0,12385
23086,6.19,3,16219.0,12385
23087,6.19,3,16219.0,12385
23088,6.19,1,16219.0,12385
23089,6.19,4,16219.0,12385
23100,6.19,1,16219.0,12385
23110,6.19,1,16219.0,12385
23112,6.19,1,16219.0,12385
23113,6.19,1,16219.0,12385
23115,6.19,1,16219.0,12385
23119,6.19,1,16219.0,12385
23120,6.19,1,16219.0,12385
23122,6.19,1,16219.0,12385
23123,6.19,1,16219.0,12385
23126,6.19,1,16219.0,12385
23133,6.19,1,16219.0,12385
23145,6.19,1,16219.0,12385
23158,6.19,1,16219.0,12385
23161,6.19,1,16219.0,12385
23162,6.19,2,16219.0,12385
23163,6.19,1,16219.0,12385
23166,6.19,1,16219.0,12385
23168,6.19,4,16219.0,12385
23170,6.19,1,16219.0,12385
23173,7.24,1,16219.0,12385
23174,7.24,2,16219.0,12385
23175,7.24,2,16219.0,12385
23177,7.24,2,16219.0,12385
23184,7.24,1,16219.0,12385
23189,7.24,1,16219.0,12385
23191,6.19,1,16219.0,12385
23193,6.04,1,16219.0,12385
23198,6.04,4,16219.0,12385
23204,6.04,1,16219.0,12385
23205,6.04,2,16219.0,12385
23210,6.19,5,16219.0,12385
23211,6.19,3,16219.0,12385
23212,6.19,6,16219.0,12385
23213,6.19,2,16219.0,12385
23220,6.04,1,16219.0,12385
23224,6.19,1,16219.0,12385
23225,6.19,12,16219.0,12385
23227,6.19,2,16219.0,12385
23228,6.19,5,16219.0,12385
23229,6.19,2,16219.0,12385
23234,6.19,1,16219.0,12385
23238,6.19,1,16219.0,12385
23241,6.19,3,16219.0,12385
23242,6.19,1,16219.0,12385
23243,6.19,1,16219.0,12385
23245,6.19,5,16219.0,12385
23256,6.19,2,16219.0,12385
23263,6.19,3,16219.0,12385
23264,6.19,5,16219.0,12385
23265,6.19,2,16219.0,12385
23266,6.04,4,16219.0,12385
23269,6.04,2,16219.0,12385
23271,6.04,8,16219.0,12385
23273,6.04,1,16219.0,12385
23274,6.04,1,16219.0,12385
23275,6.19,2,16219.0,12385
23280,6.19,1,16219.0,12385
23283,6.19,1,16219.0,12385
23284,6.19,1,16219.0,12385
23285,6.19,1,16219.0,12385
23286,6.19,1,16219.0,12385
23287,6.19,1,16219.0,12385
23288,6.19,1,16219.0,12385
23290,6.04,2,16219.0,12385
23292,6.04,3,16219.0,12385
23293,6.02,1,16219.0,12385
23295,6.02,1,16219.0,12385
23300,6.04,3,16219.0,12385
23301,6.04,6,16219.0,12385
23302,6.19,2,16219.0,12385
23307,6.19,7,16219.0,12385
23308,6.19,1,16219.0,12385
23309,6.19,6,16219.0,12385
23310,6.19,3,16219.0,12385
23311,6.19,2,16219.0,12385
23313,6.19,1,16219.0,12385
23316,6.19,1,16219.0,12385
23318,6.19,3,16219.0,12385
23319,6.19,1,16219.0,12385
23320,6.19,2,16219.0,12385
23323,6.19,2,16219.0,12385
23326,6.19,1,16219.0,12385
23328,6.19,14,16219.0,12385
23329,6.19,1,16219.0,12385
23331,6.19,3,16219.0,12385
23334,6.19,2,16219.0,12385
23335,6.19,2,16219.0,12385
23336,6.19,2,16219.0,12385
23338,6.19,4,16219.0,12385
23339,6.19,2,16219.0,12385
23340,6.19,2,16219.0,12385
23346,6.19,1,16219.0,12385
23347,6.19,2,16219.0,12385
23349,6.19,2,16219.0,12385
23350,6.19,3,16219.0,12385
23351,6.19,5,16219.0,12385
23353,6.19,3,16219.0,12385
23354,6.19,4,16219.0,12385
23355,6.19,4,16219.0,12385
23356,6.19,2,16219.0,12385
23357,6.19,2,16219.0,12385
23358,7.24,2,16219.0,12385
23367,7.24,2,16219.0,12385
23368,7.24,1,16219.0,12385
23369,7.24,5,16219.0,12385
23370,7.24,3,16219.0,12385
23371,7.24,1,16219.0,12385
23372,7.24,3,16219.0,12385
23376,6.19,7,16219.0,12385
23377,6.19,6,16219.0,12385
23378,6.19,3,16219.0,12385
23379,6.19,5,16219.0,12385
23381,6.19,1,16219.0,12385
23382,6.19,2,16219.0,12385
23392,6.19,5,16219.0,12385
23397,6.19,1,16219.0,12385
23398,6.19,1,16219.0,12385
23399,6.19,2,16219.0,12385
23401,6.19,4,16219.0,12385
23402,6.19,1,16219.0,12385
23403,6.19,2,16219.0,12385
23404,6.19,3,16219.0,12385
23405,6.19,1,16219.0,12385
23407,6.19,2,16219.0,12385
23417,6.19,1,16219.0,12385
23426,6.19,1,16219.0,12385
23428,6.19,1,16219.0,12385
23434,6.19,11,16219.0,12385
23435,6.19,1,16219.0,12385
23439,6.19,1,16219.0,12385
23451,6.19,2,16219.0,12385
23452,6.19,3,16219.0,12385
23464,6.19,1,16219.0,12385
23465,6.19,1,16219.0,12385
23480,6.19,3,16219.0,12385
23489,6.19,3,16219.0,12385
23493,6.19,12,16219.0,12385
23494,6.19,2,16219.0,12385
23495,6.19,1,16219.0,12385
23496,6.19,3,16219.0,12385
23497,6.19,3,16219.0,12385
23498,6.19,11,16219.0,12385
23500,6.19,1,16219.0,12385
23504,6.19,1,16219.0,12385
23506,6.19,2,16219.0,12385
23507,6.19,2,16219.0,12385
23508,6.19,1,16219.0,12385
23509,6.19,2,16219.0,12385
23510,6.19,1,16219.0,12385
23511,6.19,1,16219.0,12385
23512,6.19,1,16219.0,12385
23521,6.19,1,16219.0,12385
23534,6.19,8,16219.0,12385
23535,6.19,8,16219.0,12385
23551,6.19,1,16219.0,12385
23552,6.19,6,16219.0,12385
23556,6.19,1,16219.0,12385
23559,7.24,1,16219.0,12385
23560,7.24,1,16219.0,12385
23562,7.24,1,16219.0,12385
10133,7.24,1,16219.0,12385
15034,7.24,1,16219.0,12385
15036,7.24,4,16219.0,12385
15056N,7.24,1,16219.0,12385
16048,7.24,1,16219.0,12385
16235,7.24,9,16219.0,12385
16236,7.24,1,16219.0,12385
16237,7.24,3,16219.0,12385
16238,7.24,2,16219.0,12385
17003,7.24,2,16219.0,12385
17012D,7.24,2,16219.0,12385
20665,7.24,1,16219.0,12385
20669,7.24,1,16219.0,12385
20677,7.24,1,16219.0,12385
20717,7.24,1,16219.0,12385
20718,7.24,1,16219.0,12385
20724,7.24,1,16219.0,12385
20733,7.24,2,16219.0,12385
20777,7.24,2,16219.0,12385
20782,7.24,1,16219.0,12385
20828,7.24,1,16219.0,12385
20914,7.24,4,16219.0,12385
20961,7.24,1,16219.0,12385
20963,6.13,1,16219.0,12385
20969,6.13,2,16219.0,12385
20973,7.24,1,16219.0,12385
20978,7.24,1,16219.0,12385
20979,7.24,4,16219.0,12385
20982,7.24,1,16219.0,12385
20997,7.24,1,16219.0,12385
20997,6.19,2,16219.0,12385
21012,6.19,2,16219.0,12385
21015,6.19,5,16219.0,12385
21026,6.19,1,16219.0,12385
21035,6.19,1,16219.0,12385
21056,6.19,1,16219.0,12385
21058,6.19,1,16219.0,12385
21059,6.19,2,16219.0,12385
21064,6.19,10,16219.0,12385
21065,6.19,2,16219.0,12385
21098,6.19,4,16219.0,12385
21123,6.04,3,16219.0,12385
21125,6.19,3,16219.0,12385
21137,6.19,16,16219.0,12385
21154,6.19,2,16219.0,12385
21155,6.19,2,16219.0,12385
21158,6.19,1,16219.0,12385
21166,6.19,2,16219.0,12385
21174,6.19,1,16219.0,12385
21175,6.19,4,16219.0,12385
21189,6.19,2,16219.0,12385
21191,6.19,3,16219.0,12385
21210,6.19,1,16219.0,12385
21212,6.19,4,16219.0,12385
21218,6.19,1,16219.0,12385
21220,6.19,2,16219.0,12385
21222,6.19,1,16219.0,12385
21224,6.19,1,16219.0,12385
21239,6.19,1,16219.0,12385
21243,6.19,1,16219.0,12385
21258,6.19,1,16219.0,12385
21288,6.19,2,16219.0,12385
21314,6.19,4,16219.0,12385
21356,6.19,1,16219.0,12385
21377,7.24,1,16219.0,12385
21378,7.24,1,16219.0,12385
21379,7.24,1,16219.0,12385
21385,7.24,3,16219.0,12385
21400,7.24,1,16219.0,12385
21401,7.24,2,16219.0,12385
21402,7.24,1,16219.0,12385
21403,7.24,1,16219.0,12385
21429,7.24,1,16219.0,12385
21471,7.24,3,16219.0,12385
21479,7.24,2,16219.0,12385
21481,7.24,1,16219.0,12385
21485,7.24,1,16219.0,12385
21494,7.24,9,16219.0,12385
21506,7.24,3,16219.0,12385
21507,6.19,3,16219.0,12385
21523,6.19,1,16219.0,12385
21544,6.19,1,16219.0,12385
21561,6.19,1,16219.0,12385
21577,6.19,2,16219.0,12385
21615,6.19,2,16219.0,12385
21619,6.19,1,16219.0,12385
21620,6.19,3,16219.0,12385
21650,6.19,10,16219.0,12385
21680,6.19,1,16219.0,12385
21695,6.19,1,16219.0,12385
21705,6.19,18,16219.0,12385
21715,6.19,1,16219.0,12385
21716,6.19,1,16219.0,12385
21718,6.19,2,16219.0,12385
21731,6.19,7,16219.0,12385
21733,6.19,2,16219.0,12385
21739,6.19,1,16219.0,12385
21754,6.19,1,16219.0,12385
21755,6.19,1,16219.0,12385
21786,6.19,10,16219.0,12385
21787,6.19,1,16219.0,12385
21790,6.19,9,16219.0,12385
21791,6.19,7,16219.0,12385
21810,6.19,16,16219.0,12385
21813,6.19,12,16219.0,12385
21822,6.19,2,16219.0,12385
21828,6.19,1,16219.0,12385
21833,6.19,2,16219.0,12385
21866,6.19,1,16219.0,12385
21871,6.19,1,16219.0,12385
21874,6.19,1,16219.0,12385
21875,6.19,1,16219.0,12385
21876,6.19,3,16219.0,12385
21877,6.19,2,16219.0,12385
21878,6.19,1,16219.0,12385
21889,6.19,1,16219.0,12385
21891,6.19,1,16219.0,12385
21892,6.19,4,16219.0,12385
21899,6.19,2,16219.0,12385
21900,6.19,1,16219.0,12385
21905,6.19,1,16219.0,12385
21913,6.19,1,16219.0,12385
21914,6.19,7,16219.0,12385
21916,6.19,2,16219.0,12385
21917,6.19,1,16219.0,12385
21918,6.19,2,16219.0,12385
21922,6.19,1,16219.0,12385
21931,6.19,2,16219.0,12385
21932,6.19,1,16219.0,12385
21933,6.19,3,16219.0,12385
21934,6.19,11,16219.0,12385
21935,6.19,25,16219.0,12385
21942,6.19,1,16219.0,12385
21947,6.19,1,16219.0,12385
21949,6.04,1,16219.0,12385
21967,6.19,2,16219.0,12385
21977,6.19,1,16219.0,12385
21981,6.19,1,16219.0,12385
21982,6.19,1,16219.0,12385
21990,6.19,6,16219.0,12385
21991,6.19,2,16219.0,12385
21993,6.19,7,16219.0,12385
22024,6.19,1,16219.0,12385
22025,6.19,3,16219.0,12385
22026,6.19,1,16219.0,12385
22029,6.19,3,16219.0,12385
22037,6.19,2,16219.0,12385
22063,6.19,1,16219.0,12385
22064,6.19,1,16219.0,12385
22065,6.19,4,16219.0,12385
22074,6.19,2,16219.0,12385
22075,6.19,5,16219.0,12385
22076,6.19,7,16219.0,12385
22077,6.19,2,16219.0,12385
22083,6.19,1,16219.0,12385
22085,6.19,1,16219.0,12385
22086,6.19,25,16219.0,12385
22091,6.19,2,16219.0,12385
22095,6.19,2,16219.0,12385
22104,6.19,3,16219.0,12385
22107,7.24,8,16219.0,12385
22108,7.24,2,16219.0,12385
22109,7.24,2,16219.0,12385
22110,7.24,3,16219.0,12385
22111,7.24,2,16219.0,12385
22112,7.24,1,16219.0,12385
22114,7.24,9,16219.0,12385
22115,7.24,2,16219.0,12385
22116,7.24,3,16219.0,12385
22118,7.24,1,16219.0,12385
22119,7.24,1,16219.0,12385
22129,7.24,4,16219.0,12385
22131,7.24,1,16219.0,12385
22133,7.24,1,16219.0,12385
22135,7.24,1,16219.0,12385
22138,7.24,2,16219.0,12385
22139,7.24,2,16219.0,12385
22141,7.24,1,16219.0,12385
22142,7.24,1,16219.0,12385
22144,7.24,2,16219.0,12385
22150,7.24,2,16219.0,12385
22153,7.24,2,16219.0,12385
22154,6.19,2,16219.0,12385
22155,6.19,3,16219.0,12385
22158,6.19,1,16219.0,12385
22163,6.19,5,16219.0,12385
22165,6.19,3,16219.0,12385
22174,6.19,4,16219.0,12385
22178,6.19,11,16219.0,12385
22179,6.19,1,16219.0,12385
22189,6.19,1,16219.0,12385
22190,6.19,2,16219.0,12385
22191,6.19,1,16219.0,12385
22192,6.19,1,16219.0,12385
22196,6.19,3,16219.0,12385
22197,6.19,62,16219.0,12385
22207,6.19,2,16219.0,12385
22208,6.19,1,16219.0,12385
22210,6.19,1,16219.0,12385
22211,6.19,1,16219.0,12385
22219,6.02,2,16219.0,12385
22222,6.02,1,16219.0,12385
22303,6.02,1,16219.0,12385
22312,6.02,1,16219.0,12385
22321,6.02,2,16219.0,12385
22324,6.02,1,16219.0,12385
22327,6.02,1,16219.0,12385
22331,6.02,1,16219.0,12385
22335,6.02,9,16219.0,12385
22338,6.02,9,16219.0,12385
22340,6.19,4,16219.0,12385
22348,6.19,3,16219.0,12385
22352,6.19,1,16219.0,12385
22355,6.19,2,16219.0,12385
22357,6.19,5,16219.0,12385
22358,6.19,3,16219.0,12385
22360,6.19,2,16219.0,12385
22361,6.19,2,16219.0,12385
22364,6.19,1,16219.0,12385
22367,6.19,2,16219.0,12385
22371,6.19,1,16219.0,12385
22374,6.19,2,16219.0,12385
22375,6.19,1,16219.0,12385
22376,6.19,1,16219.0,12385
22377,6.19,1,16219.0,12385
22379,6.19,2,16219.0,12385
22381,6.19,2,16219.0,12385
22390,6.04,1,16219.0,12385
22393,6.19,1,16219.0,12385
22406,6.19,3,16219.0,12385
22411,6.19,7,16219.0,12385
22419,6.19,9,16219.0,12385
22422,6.19,3,16219.0,12385
22423,6.19,4,16219.0,12385
22424,6.19,1,16219.0,12385
22428,6.19,1,16219.0,12385
22429,6.19,2,16219.0,12385
22439,6.19,1,16219.0,12385
22441,6.19,1,16219.0,12385
22446,6.19,7,16219.0,12385
22456,6.19,1,16219.0,12385
22457,6.19,1,16219.0,12385
22460,6.19,1,16219.0,12385
22465,6.19,1,16219.0,12385
22466,6.19,2,16219.0,12385
22489,6.19,3,16219.0,12385
22493,6.19,1,16219.0,12385
22494,6.19,4,16219.0,12385
22514,6.19,1,16219.0,12385
22516,6.19,1,16219.0,12385
22523,6.19,1,16219.0,12385
22526,6.19,2,16219.0,12385
22539,6.19,2,16219.0,12385
22543,6.19,1,16219.0,12385
22544,6.19,3,16219.0,12385
22545,6.19,1,16219.0,12385
22546,6.19,3,16219.0,12385
22547,6.19,2,16219.0,12385
22549,6.19,2,16219.0,12385
22553,6.19,2,16219.0,12385
22554,6.19,1,16219.0,12385
22555,6.19,1,16219.0,12385
22557,6.19,2,16219.0,12385
22558,6.19,3,16219.0,12385
22562,6.19,1,16219.0,12385
